Fund Holdings as of,"21/Aug/2025"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"214320","INNOCEAN WORLDWIDE INC","Communication","Equity","833,515.16","0.00","833,515.16","62,666.00","13.30","Korea (South)","Korea Exchange (Stock Market)","KRW"
"SIDO","INDUSTRI JAMU DAN FARMASI SIDO MUN","Consumer Staples","Equity","833,944.63","0.00","833,944.63","25,149,608.00","0.03","Indonesia","Indonesia Stock Exchange","IDR"
"PHP","PHP CASH","Cash and/or Derivatives","Cash","830,698.85","0.00","830,698.85","47,329,067.00","1.76","Philippines","-","PHP"
"RELAXO","RELAXO FOOTWEARS LTD","Consumer Discretionary","Equity","826,348.17","0.00","826,348.17","149,883.00","5.51","India","National Stock Exchange Of India","INR"
"1736","JOHNSON HEALTH TECH LTD","Consumer Discretionary","Equity","826,709.71","0.00","826,709.71","171,000.00","4.83","Taiwan","Taiwan Stock Exchange","TWD"
"600109","SINOLINK SECURITIES LTD A","Financials","Equity","827,826.18","0.00","827,826.18","585,300.00","1.41","China","Shanghai Stock Exchange","CNY"
"EAT","AMREST HOLDINGS","Consumer Discretionary","Equity","828,218.47","0.00","828,218.47","208,820.00","3.97","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"056190","SFA ENGINEERING CORP","Industrials","Equity","825,337.53","0.00","825,337.53","51,872.00","15.91","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"058970","EMRO","Information Technology","Equity","825,961.10","0.00","825,961.10","27,765.00","29.75","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"AMANAT","AMANAT HOLDING","Financials","Equity","821,327.44","0.00","821,327.44","2,535,003.00","0.32","United Arab Emirates","Dubai Financial Market","AED"
"2540","JSL CONSTRUCTION & DEVELOPMENT CO","Real Estate","Equity","821,372.75","0.00","821,372.75","314,820.00","2.61","Taiwan","Taiwan Stock Exchange","TWD"
"PNCINFRA","PNC INFRATECH LTD","Industrials","Equity","822,583.89","0.00","822,583.89","229,660.00","3.58","India","National Stock Exchange Of India","INR"
"3515","ASROCK INC","Information Technology","Equity","818,597.49","0.00","818,597.49","90,000.00","9.10","Taiwan","Taiwan Stock Exchange","TWD"
"CLP","CLP CASH","Cash and/or Derivatives","Cash","816,855.75","0.00","816,855.75","788,817,176.00","0.10","Chile","-","CLP"
"6469","GREAT TREE PHARMACY COLTD LTD","Consumer Staples","Equity","815,401.37","0.00","815,401.37","151,692.00","5.38","Taiwan","Gretai Securities Market","TWD"
"GRND3","GRENDENE SA","Consumer Discretionary","Equity","816,459.57","0.00","816,459.57","849,544.00","0.96","Brazil","XBSP","BRL"
"004490","SEBANG GLOBAL BATTERY LTD","Consumer Discretionary","Equity","817,030.89","0.00","817,030.89","18,428.00","44.34","Korea (South)","Korea Exchange (Stock Market)","KRW"
"603885","JUNEYAO AIRLINES LTD A","Industrials","Equity","817,557.09","0.00","817,557.09","458,103.00","1.78","China","Shanghai Stock Exchange","CNY"
"PRSMJOHNSN","PRISM JOHNSON LTD","Materials","Equity","812,302.61","0.00","812,302.61","475,215.00","1.71","India","National Stock Exchange Of India","INR"
"002152","GRG BANKING EQUIPMENT LTD A","Information Technology","Equity","810,174.78","0.00","810,174.78","405,000.00","2.00","China","Shenzhen Stock Exchange","CNY"
"323280","TAESUNG COLTD LTD","Information Technology","Equity","810,997.28","0.00","810,997.28","38,057.00","21.31","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"UEMS","UEM SUNRISE","Real Estate","Equity","807,458.40","0.00","807,458.40","4,488,300.00","0.18","Malaysia","Bursa Malaysia","MYR"
"300782","MAXSCEND MICROELECTRONICS LTD A","Information Technology","Equity","808,103.47","0.00","808,103.47","72,544.00","11.14","China","Shenzhen Stock Exchange","CNY"
"601136","CAPITAL SECURITIES CORP LTD A","Financials","Equity","804,864.65","0.00","804,864.65","277,300.00","2.90","China","Shanghai Stock Exchange","CNY"
"000729","BEIJING YANJING BREWERY LTD A","Consumer Staples","Equity","802,827.33","0.00","802,827.33","454,100.00","1.77","China","Shenzhen Stock Exchange","CNY"
"HAPSENG","HAP SENG CONSOLIDATED","Industrials","Equity","803,035.63","0.00","803,035.63","1,346,200.00","0.60","Malaysia","Bursa Malaysia","MYR"
"067630","HLB LIFE SCIENCE LTD","Health Care","Equity","798,050.25","0.00","798,050.25","291,763.00","2.74","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"GLOBAL.R","SIAM GLOBAL HOUSE NON-VOTING DR PC","Consumer Discretionary","Equity","798,197.20","0.00","798,197.20","4,132,571.00","0.19","Thailand","Stock Exchange Of Thailand","THB"
"SYMPHONY","SYMPHONY LTD","Consumer Discretionary","Equity","798,503.63","0.00","798,503.63","72,469.00","11.02","India","National Stock Exchange Of India","INR"
"JUSTDIAL","JUST DIAL LTD","Communication","Equity","798,551.61","0.00","798,551.61","82,823.00","9.64","India","National Stock Exchange Of India","INR"
"002812","YUNNAN ENERGY NEW MATERIALS LTD A","Materials","Equity","799,444.56","0.00","799,444.56","182,600.00","4.38","China","Shenzhen Stock Exchange","CNY"
"137310","SD BIOSENSOR INC","Health Care","Equity","796,986.27","0.00","796,986.27","107,164.00","7.44","Korea (South)","Korea Exchange (Stock Market)","KRW"
"232140","YCC CORP","Information Technology","Equity","797,522.38","0.00","797,522.38","102,317.00","7.79","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"600985","HUAIBEI MINING HOLDINGS LTD A","Materials","Equity","797,774.05","0.00","797,774.05","435,800.00","1.83","China","Shanghai Stock Exchange","CNY"
"BBTC","BOMBAY BURMAH TRADING CORP LTD","Consumer Staples","Equity","792,746.81","0.00","792,746.81","37,547.00","21.11","India","National Stock Exchange Of India","INR"
"VNET","VNET GROUP ADR INC","Information Technology","Equity","793,608.14","0.00","793,608.14","108,121.00","7.34","China","NASDAQ","USD"
"2867","MASSMUTUAL MERCURIES LIFE INSURANC","Financials","Equity","794,274.41","0.00","794,274.41","4,366,291.00","0.18","Taiwan","Taiwan Stock Exchange","TWD"
"601799","CHANGZHOU XINGYU AUTOMOTIVE LIGHTI","Consumer Discretionary","Equity","789,314.33","0.00","789,314.33","45,000.00","17.54","China","Shanghai Stock Exchange","CNY"
"002156","TONGFU MICROELECTRONICS LTD A","Information Technology","Equity","788,520.00","0.00","788,520.00","196,200.00","4.02","China","Shenzhen Stock Exchange","CNY"
"6873","HD RENEWABLE ENERGY LTD","Utilities","Equity","789,168.55","0.00","789,168.55","145,043.00","5.44","Taiwan","Taiwan Stock Exchange","TWD"
"REDTAPE","REDTAPE","Consumer Discretionary","Equity","784,819.72","0.00","784,819.72","549,241.00","1.43","India","National Stock Exchange Of India","INR"
"2031","HSIN KUANG STEEL LTD","Materials","Equity","785,132.93","0.00","785,132.93","541,946.00","1.45","Taiwan","Taiwan Stock Exchange","TWD"
"002085","ZHEJIANG WANFENG AUTO WHEEL LTD A","Consumer Discretionary","Equity","783,374.00","0.00","783,374.00","331,800.00","2.36","China","Shenzhen Stock Exchange","CNY"
"086450","DONGKOOK PHARMACEUTICAL LTD","Health Care","Equity","778,196.20","0.00","778,196.20","63,751.00","12.21","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"SLCE3","SLC AGRICOLA SA","Consumer Staples","Equity","778,668.84","0.00","778,668.84","252,655.00","3.08","Brazil","XBSP","BRL"
"000661","CHANGCHUN HIGH & NEW TECHNOLOGY IN","Health Care","Equity","779,375.09","0.00","779,375.09","54,098.00","14.41","China","Shenzhen Stock Exchange","CNY"
"1712","SINON CORP","Materials","Equity","779,607.99","0.00","779,607.99","559,000.00","1.39","Taiwan","Taiwan Stock Exchange","TWD"
"ABFRL","ADITYA BIRLA FASHION AND RETAIL LT","Consumer Discretionary","Equity","780,368.33","0.00","780,368.33","900,151.00","0.87","India","National Stock Exchange Of India","INR"
"601567","NINGBO SANXING MEDICAL ELECTRIC LT","Industrials","Equity","780,639.39","0.00","780,639.39","227,400.00","3.43","China","Shanghai Stock Exchange","CNY"
"600038","AVICOPTER PLC A","Industrials","Equity","772,965.64","0.00","772,965.64","140,500.00","5.50","China","Shanghai Stock Exchange","CNY"
"GHCL","GHCL LTD","Materials","Equity","773,644.31","0.00","773,644.31","115,342.00","6.71","India","National Stock Exchange Of India","INR"
"AVALON","AVALON TECHNOLOGIES LTD","Information Technology","Equity","774,302.51","0.00","774,302.51","79,876.00","9.69","India","National Stock Exchange Of India","INR"
"1831","MAHARAH HUMAN RESOURCES CO","Industrials","Equity","770,082.29","0.00","770,082.29","602,076.00","1.28","Saudi Arabia","Saudi Stock Exchange","SAR"
"9911","TAIWAN SAKURA CORP","Consumer Discretionary","Equity","766,557.96","0.00","766,557.96","271,000.00","2.83","Taiwan","Taiwan Stock Exchange","TWD"
"ORIENTCEM","ORIENT CEMENT LTD","Materials","Equity","766,813.36","0.00","766,813.36","275,546.00","2.78","India","National Stock Exchange Of India","INR"
"002185","TIANSHUI HUATIAN TECHNOLOGY LTD A","Information Technology","Equity","767,103.97","0.00","767,103.97","510,700.00","1.50","China","Shenzhen Stock Exchange","CNY"
"600177","YOUNGOR FASHION LTD A","Real Estate","Equity","769,299.43","0.00","769,299.43","738,800.00","1.04","China","Shanghai Stock Exchange","CNY"
"KRBL","KRBL LTD","Consumer Staples","Equity","764,142.46","0.00","764,142.46","139,572.00","5.47","India","National Stock Exchange Of India","INR"
"600352","ZHEJIANG LONGSHENG GROUP LTD A","Materials","Equity","766,383.42","0.00","766,383.42","517,900.00","1.48","China","Shanghai Stock Exchange","CNY"
"1458","ZHOU HEI YA INTERNATIONAL HOLDINGS","Consumer Staples","Equity","761,105.21","0.00","761,105.21","2,360,000.00","0.32","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"002007","HUALAN BIOLOGICAL ENGINEERING INC","Health Care","Equity","761,723.82","0.00","761,723.82","322,250.00","2.36","China","Shenzhen Stock Exchange","CNY"
"600398","HLA GROUP CORP LTD A","Consumer Discretionary","Equity","761,935.42","0.00","761,935.42","765,500.00","1.00","China","Shanghai Stock Exchange","CNY"
"6451","SHUNSIN TECHNOLOGY HOLDINGS LTD","Information Technology","Equity","763,680.17","0.00","763,680.17","147,000.00","5.20","Taiwan","Taiwan Stock Exchange","TWD"
"INDIASHLTR","INDIA SHELTER FINANCE LTD","Financials","Equity","758,061.45","0.00","758,061.45","72,043.00","10.52","India","National Stock Exchange Of India","INR"
"WAHA","WAHA CAPITAL","Financials","Equity","758,219.60","0.00","758,219.60","1,708,506.00","0.44","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"2172","MICROPORT NEUROTECH CORP","Health Care","Equity","759,319.93","0.00","759,319.93","405,000.00","1.87","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"601179","CHINA XD ELECTRIC LTD A","Industrials","Equity","759,323.03","0.00","759,323.03","812,900.00","0.93","China","Shanghai Stock Exchange","CNY"
"229640","LS ECO ENERGY LTD","Industrials","Equity","760,014.09","0.00","760,014.09","28,647.00","26.53","Korea (South)","Korea Exchange (Stock Market)","KRW"
"SOKM.E","SOK MARKETLER TICARET","Consumer Staples","Equity","760,740.72","0.00","760,740.72","801,023.00","0.95","Turkey","Istanbul Stock Exchange","TRY"
"2192","MEDLIVE TECHNOLOGY LTD","Health Care","Equity","755,179.23","0.00","755,179.23","409,500.00","1.84","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"900925","SHANGHAI MECHANICAL & ELECTRICAL I","Industrials","Equity","756,034.20","0.00","756,034.20","592,968.00","1.27","China","Shanghai Stock Exchange","USD"
"AURIONPRO","AURIONPRO SOLUTIONS LTD","Information Technology","Equity","753,167.11","0.00","753,167.11","48,198.00","15.63","India","National Stock Exchange Of India","INR"
"RAKCEC","RAS AL KHAIMAH CERAMICS","Industrials","Equity","754,227.66","0.00","754,227.66","1,073,722.00","0.70","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"GRWRHITECH","GARWARE HI-TECH FILMS LTD","Materials","Equity","750,603.48","0.00","750,603.48","21,788.00","34.45","India","National Stock Exchange Of India","INR"
"6606","NEW HORIZON HEALTH LTD","Health Care","Equity","751,163.18","0.00","751,163.18","593,000.00","1.27","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"601238","GUANGZHOU AUTOMOBILE GROUP LTD A","Consumer Discretionary","Equity","746,762.77","0.00","746,762.77","685,100.00","1.09","China","Shanghai Stock Exchange","CNY"
"ZOREN.E","ZORLU ENERJI ELEKTRIK URETIMI A","Utilities","Equity","748,325.45","0.00","748,325.45","7,242,437.00","0.10","Turkey","Istanbul Stock Exchange","TRY"
"PNLF","PANIN FINANCIAL","Financials","Equity","748,499.85","0.00","748,499.85","46,882,000.00","0.02","Indonesia","Indonesia Stock Exchange","IDR"
"NSLNISP","NMDC STEEL LTD","Materials","Equity","748,536.76","0.00","748,536.76","1,672,695.00","0.45","India","National Stock Exchange Of India","INR"
"NUVOCO","NUVOCO VISTAS LTD","Materials","Equity","748,666.13","0.00","748,666.13","140,103.00","5.34","India","National Stock Exchange Of India","INR"
"6561","CHIEF TELECOM INC","Communication","Equity","748,812.66","0.00","748,812.66","50,600.00","14.80","Taiwan","Gretai Securities Market","TWD"
"3617","CYBERPOWER SYSTEMS INC","Industrials","Equity","749,471.48","0.00","749,471.48","103,000.00","7.28","Taiwan","Taiwan Stock Exchange","TWD"
"688099","AMLOGIC (SHANGHAI) LTD A","Information Technology","Equity","743,889.81","0.00","743,889.81","60,876.00","12.22","China","Shanghai Stock Exchange","CNY"
"688082","ACM RESEARCH (SHANGHAI) INC A","Information Technology","Equity","745,066.59","0.00","745,066.59","45,162.00","16.50","China","Shanghai Stock Exchange","CNY"
"NAZARA","NAZARA TECHNOLOGIES LTD","Communication","Equity","741,777.13","0.00","741,777.13","53,708.00","13.81","India","National Stock Exchange Of India","INR"
"603160","SHENZHEN GOODIX TECHNOLOGY LTD A","Information Technology","Equity","742,119.18","0.00","742,119.18","67,200.00","11.04","China","Shanghai Stock Exchange","CNY"
"38","FIRST TRACTOR LTD H","Industrials","Equity","743,096.28","0.00","743,096.28","802,000.00","0.93","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"8200","SAUDI REINSURANCE","Financials","Equity","738,360.00","0.00","738,360.00","60,185.00","12.27","Saudi Arabia","Saudi Stock Exchange","SAR"
"BRSAN.E","BORUSAN MANNESMANN BORU SANAYI VE","Materials","Equity","738,768.34","0.00","738,768.34","76,230.00","9.69","Turkey","Istanbul Stock Exchange","TRY"
"2255","HAICHANG OCEAN PARK HOLDINGS LTD","Consumer Discretionary","Equity","739,390.06","0.00","739,390.06","7,602,000.00","0.10","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"ANURAS","ANUPAM RASAYAN INDIA LTD","Materials","Equity","739,447.81","0.00","739,447.81","56,926.00","12.99","India","National Stock Exchange Of India","INR"
"FRAS3","FRAS-LE SA","Consumer Discretionary","Equity","740,661.66","0.00","740,661.66","181,477.00","4.08","Brazil","XBSP","BRL"
"EA.R","ENERGY ABSOLUTE NON-VOTING DR PCL","Utilities","Equity","736,003.07","0.00","736,003.07","9,233,300.00","0.08","Thailand","Stock Exchange Of Thailand","THB"
"225570","NEXON GAMES LTD","Communication","Equity","736,627.56","0.00","736,627.56","71,386.00","10.32","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"TUYA","TUYA ADR REPRESENTING INC CLASS A","Information Technology","Equity","736,741.40","0.00","736,741.40","308,260.00","2.39","China","New York Stock Exchange Inc.","USD"
"AFFIN","AFFIN BANK","Financials","Equity","737,200.53","0.00","737,200.53","1,336,611.00","0.55","Malaysia","Bursa Malaysia","MYR"
"600061","SDIC CAPITAL LTD A","Financials","Equity","737,790.89","0.00","737,790.89","633,200.00","1.17","China","Shanghai Stock Exchange","CNY"
"603899","SHANGHAI M&G STATIONERY INC A","Industrials","Equity","733,418.06","0.00","733,418.06","167,200.00","4.39","China","Shanghai Stock Exchange","CNY"
"JAZEERA","JAZEERA AIRWAYS","Industrials","Equity","734,303.51","0.00","734,303.51","161,806.00","4.54","Kuwait","Kuwait Stock Exchange","KWD"
"AYGAZ.E","AYGAZ A","Utilities","Equity","734,419.66","0.00","734,419.66","181,231.00","4.05","Turkey","Istanbul Stock Exchange","TRY"
"SCCC.R","SIAM CITY CEMENT NON-VOTING DR PCL","Materials","Equity","729,689.58","0.00","729,689.58","157,100.00","4.64","Thailand","Stock Exchange Of Thailand","THB"
"ASHOKA","ASHOKA BUILDCON LTD","Industrials","Equity","730,040.27","0.00","730,040.27","347,942.00","2.10","India","National Stock Exchange Of India","INR"
"ESSA","ESSA INDUSTRIES INDONESIA","Materials","Equity","730,727.33","0.00","730,727.33","20,341,700.00","0.04","Indonesia","Indonesia Stock Exchange","IDR"
"BANK","BANK ALADIN SYARIAH","Financials","Equity","731,047.28","0.00","731,047.28","14,343,500.00","0.05","Indonesia","Indonesia Stock Exchange","IDR"
"SUNTECK","SUNTECK REALTY LTD","Real Estate","Equity","731,747.28","0.00","731,747.28","162,024.00","4.52","India","National Stock Exchange Of India","INR"
"ALIVUS","ALIVUS LIFE SCIENCES LTD","Health Care","Equity","731,801.09","0.00","731,801.09","65,813.00","11.12","India","National Stock Exchange Of India","INR"
"MAHSEAMLES","MAHARASHTRA SEAMLESS LTD","Materials","Equity","732,018.00","0.00","732,018.00","94,626.00","7.74","India","National Stock Exchange Of India","INR"
"COP","COP CASH","Cash and/or Derivatives","Cash","728,102.94","0.00","728,102.94","2,937,964,529.00","0.02","Colombia","-","COP"
"1104","UNIVERSAL CEMENT CORP","Materials","Equity","728,267.91","0.00","728,267.91","759,627.00","0.96","Taiwan","Taiwan Stock Exchange","TWD"
"600157","WINTIME ENERGY GROUP LTD A","Utilities","Equity","728,572.20","0.00","728,572.20","3,584,700.00","0.20","China","Shanghai Stock Exchange","CNY"
"603568","ZHEJIANG WEIMING ENVIRONMENT PROTE","Industrials","Equity","729,127.09","0.00","729,127.09","270,400.00","2.70","China","Shanghai Stock Exchange","CNY"
"MASTEK","MASTEK LTD","Information Technology","Equity","725,041.86","0.00","725,041.86","25,350.00","28.60","India","National Stock Exchange Of India","INR"
"4161","BINDAWOOD HOLDING","Consumer Staples","Equity","725,050.69","0.00","725,050.69","493,824.00","1.47","Saudi Arabia","Saudi Stock Exchange","SAR"
"RAIN","RAIN INDUSTRIES LTD","Materials","Equity","721,322.99","0.00","721,322.99","416,903.00","1.73","India","National Stock Exchange Of India","INR"
"SELEC.E","SELCUK ECZA DEPOSU TICARET VE SANA","Health Care","Equity","718,757.84","0.00","718,757.84","333,996.00","2.15","Turkey","Istanbul Stock Exchange","TRY"
"005180","BINGGRAE LTD","Consumer Staples","Equity","718,814.22","0.00","718,814.22","14,401.00","49.91","Korea (South)","Korea Exchange (Stock Market)","KRW"
