Fund Holdings as of,"21/Aug/2025"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"PSON","PEARSON PLC","Consumer Discretionary","Equity","3,208,514.45","0.01","3,208,514.45","217,723.00","14.74","United Kingdom","London Stock Exchange","GBP"
"9766","KONAMI GROUP CORP","Communication","Equity","3,205,925.83","0.01","3,205,925.83","19,600.00","163.57","Japan","Tokyo Stock Exchange","JPY"
"GALP","GALP ENERGIA SGPS SA CLASS B","Energy","Equity","3,197,689.75","0.01","3,197,689.75","167,440.00","19.10","Portugal","Nyse Euronext - Euronext Lisbon","EUR"
"WTC","WISETECH GLOBAL LTD","Information Technology","Equity","3,178,838.01","0.01","3,178,838.01","43,159.00","73.65","Australia","Asx - All Markets","AUD"
"TOU","TOURMALINE OIL CORP","Energy","Equity","3,177,439.79","0.01","3,177,439.79","76,939.00","41.30","Canada","Toronto Stock Exchange","CAD"
"PAYC","PAYCOM SOFTWARE INC","Industrials","Equity","3,166,196.64","0.01","3,166,196.64","14,052.00","225.32","United States","New York Stock Exchange Inc.","USD"
"VIPS","VIPSHOP HOLDINGS SPONSORED ADS REP","Consumer Discretionary","Equity","3,159,342.72","0.01","3,159,342.72","186,282.00","16.96","China","New York Stock Exchange Inc.","USD"
"1339","THE PEOPLES INSURANCE CO (GROUP)","Financials","Equity","3,151,070.53","0.01","3,151,070.53","3,605,000.00","0.87","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"IAG","INSURANCE AUSTRALIA GROUP LTD","Financials","Equity","3,139,836.07","0.01","3,139,836.07","558,373.00","5.62","Australia","Asx - All Markets","AUD"
"AGS","AGEAS SA","Financials","Equity","3,139,928.28","0.01","3,139,928.28","43,007.00","73.01","Belgium","Nyse Euronext - Euronext Brussels","EUR"
"CNA","CENTRICA PLC","Utilities","Equity","3,138,047.66","0.01","3,138,047.66","1,412,103.00","2.22","United Kingdom","London Stock Exchange","GBP"
"FM","FIRST QUANTUM MINERALS LTD","Materials","Equity","3,138,131.90","0.01","3,138,131.90","193,818.00","16.19","Canada","Toronto Stock Exchange","CAD"
"CTC.A","CANADIAN TIRE LTD CLASS A","Consumer Discretionary","Equity","3,126,706.08","0.01","3,126,706.08","26,001.00","120.25","Canada","Toronto Stock Exchange","CAD"
"7259","AISIN CORP","Consumer Discretionary","Equity","3,115,991.63","0.01","3,115,991.63","200,600.00","15.53","Japan","Tokyo Stock Exchange","JPY"
"9735","SECOM LTD","Industrials","Equity","3,112,700.03","0.01","3,112,700.03","80,600.00","38.62","Japan","Tokyo Stock Exchange","JPY"
"5401","NIPPON STEEL CORP","Materials","Equity","3,113,869.00","0.01","3,113,869.00","149,600.00","20.81","Japan","Tokyo Stock Exchange","JPY"
"ENTG","ENTEGRIS INC","Information Technology","Equity","3,091,181.04","0.01","3,091,181.04","37,656.00","82.09","United States","NASDAQ","USD"
"EUR","EUR CASH","Cash and/or Derivatives","Cash","3,077,212.84","0.01","3,077,212.84","2,649,002.00","116.17","European Union","-","EUR"
"PMETAL","PRESS METAL ALUMINIUM HOLDINGS","Materials","Equity","3,076,931.23","0.01","3,076,931.23","2,354,800.00","1.31","Malaysia","Bursa Malaysia","MYR"
"11","HANG SENG BANK LTD","Financials","Equity","3,074,521.05","0.01","3,074,521.05","214,500.00","14.33","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"AC","ACCOR SA","Consumer Discretionary","Equity","3,075,179.70","0.01","3,075,179.70","59,690.00","51.52","France","Nyse Euronext - Euronext Paris","EUR"
"Z","ZILLOW GROUP INC CLASS C","Real Estate","Equity","3,072,198.80","0.01","3,072,198.80","37,742.00","81.40","United States","NASDAQ","USD"
"BAX","BAXTER INTERNATIONAL INC","Health Care","Equity","3,072,953.25","0.01","3,072,953.25","128,845.00","23.85","United States","New York Stock Exchange Inc.","USD"
"TAP","MOLSON COORS BREWING CLASS B","Consumer Staples","Equity","3,069,889.42","0.01","3,069,889.42","59,333.00","51.74","United States","New York Stock Exchange Inc.","USD"
"EUROB","EUROBANK HOLDINGS SA","Financials","Equity","3,064,718.06","0.01","3,064,718.06","770,966.00","3.98","Greece","Athens Exchange S.A. Cash Market","EUR"
"DCC","DCC PLC","Industrials","Equity","3,062,827.79","0.01","3,062,827.79","47,680.00","64.24","United Kingdom","London Stock Exchange","GBP"
"SCG","SCENTRE GROUP","Real Estate","Equity","3,063,332.02","0.01","3,063,332.02","1,188,708.00","2.58","Australia","Asx - All Markets","AUD"
"STN","STANTEC INC","Industrials","Equity","3,044,388.36","0.01","3,044,388.36","28,118.00","108.27","Canada","Toronto Stock Exchange","CAD"
"IOICORP","IOI CORPORATION","Consumer Staples","Equity","3,036,009.47","0.01","3,036,009.47","3,322,700.00","0.91","Malaysia","Bursa Malaysia","MYR"
"288","WH GROUP LTD","Consumer Staples","Equity","3,033,344.42","0.01","3,033,344.42","2,873,000.00","1.06","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"CPT","CAMDEN PROPERTY TRUST REIT","Real Estate","Equity","3,032,013.38","0.01","3,032,013.38","28,069.00","108.02","United States","New York Stock Exchange Inc.","USD"
"2319","CHINA MENGNIU DAIRY LTD","Consumer Staples","Equity","3,020,176.86","0.01","3,020,176.86","1,432,000.00","2.11","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"3407","ASAHI KASEI CORP","Materials","Equity","3,016,878.48","0.01","3,016,878.48","359,900.00","8.38","Japan","Tokyo Stock Exchange","JPY"
"HRL","HORMEL FOODS CORP","Consumer Staples","Equity","3,016,209.21","0.01","3,016,209.21","104,331.00","28.91","United States","New York Stock Exchange Inc.","USD"
"TEL","TELENOR","Communication","Equity","3,006,364.50","0.01","3,006,364.50","184,362.00","16.31","Norway","Oslo Bors Asa","NOK"
"KRX","KINGSPAN GROUP PLC","Industrials","Equity","3,003,202.54","0.01","3,003,202.54","37,659.00","79.75","Ireland","Irish Stock Exchange - All Market","EUR"
"BDO","BDO UNIBANK INC","Financials","Equity","2,991,696.97","0.01","2,991,696.97","1,193,641.00","2.51","Philippines","Philippine Stock Exchange Inc.","PHP"
"RPRX","ROYALTY PHARMA PLC CLASS A","Health Care","Equity","2,988,058.83","0.01","2,988,058.83","82,293.00","36.31","United States","NASDAQ","USD"
"9503","KANSAI ELECTRIC POWER INC","Utilities","Equity","2,988,320.12","0.01","2,988,320.12","215,300.00","13.88","Japan","Tokyo Stock Exchange","JPY"
"PKN","ORLEN SA","Energy","Equity","2,986,604.90","0.01","2,986,604.90","131,416.00","22.73","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"FDS","FACTSET RESEARCH SYSTEMS INC","Financials","Equity","2,982,884.48","0.01","2,982,884.48","7,913.00","376.96","United States","New York Stock Exchange Inc.","USD"
"FGR","EIFFAGE SA","Industrials","Equity","2,980,303.80","0.01","2,980,303.80","20,386.00","146.19","France","Nyse Euronext - Euronext Paris","EUR"
"2885","YUANTA FINANCIAL HOLDING LTD","Financials","Equity","2,982,015.00","0.01","2,982,015.00","2,790,791.00","1.07","Taiwan","Taiwan Stock Exchange","TWD"
"6030","CITIC SECURITIES COMPANY LTD H","Financials","Equity","2,979,635.78","0.01","2,979,635.78","749,600.00","3.97","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"PNDORA","PANDORA","Consumer Discretionary","Equity","2,980,052.97","0.01","2,980,052.97","21,531.00","138.41","Denmark","Omx Nordic Exchange Copenhagen A/S","DKK"
"ARX","ARC RESOURCES LTD","Energy","Equity","2,975,544.53","0.01","2,975,544.53","153,431.00","19.39","Canada","Toronto Stock Exchange","CAD"
"1303","NAN YA PLASTICS CORP","Materials","Equity","2,977,575.05","0.01","2,977,575.05","2,147,620.00","1.39","Taiwan","Taiwan Stock Exchange","TWD"
"RTO","RENTOKIL INITIAL PLC","Industrials","Equity","2,970,432.95","0.01","2,970,432.95","613,648.00","4.84","United Kingdom","London Stock Exchange","GBP"
"FME","FRESENIUS MEDICAL CARE AG","Health Care","Equity","2,970,805.57","0.01","2,970,805.57","58,656.00","50.65","Germany","Xetra","EUR"
"AMH","AMERICAN HOMES RENT REIT CLASS A","Real Estate","Equity","2,963,371.45","0.01","2,963,371.45","84,115.00","35.23","United States","New York Stock Exchange Inc.","USD"
"ASRNL","ASR NEDERLAND NV","Financials","Equity","2,963,509.57","0.01","2,963,509.57","40,831.00","72.58","Netherlands","Euronext Amsterdam","EUR"
"CAG","CONAGRA BRANDS INC","Consumer Staples","Equity","2,960,041.00","0.01","2,960,041.00","153,370.00","19.30","United States","New York Stock Exchange Inc.","USD"
"ETE","NATIONAL BANK OF GREECE SA","Financials","Equity","2,955,401.88","0.01","2,955,401.88","199,854.00","14.79","Greece","Athens Exchange S.A. Cash Market","EUR"
"NWSA","NEWS CORP CLASS A","Communication","Equity","2,952,944.08","0.01","2,952,944.08","99,292.00","29.74","United States","NASDAQ","USD"
"KESKOB","KESKO CLASS B","Consumer Staples","Equity","2,951,241.37","0.01","2,951,241.37","128,897.00","22.90","Finland","Nasdaq Omx Helsinki Ltd.","EUR"
"7270","SUBARU CORP","Consumer Discretionary","Equity","2,948,130.13","0.01","2,948,130.13","148,600.00","19.84","Japan","Tokyo Stock Exchange","JPY"
"WTB","WHITBREAD PLC","Consumer Discretionary","Equity","2,941,676.13","0.01","2,941,676.13","69,748.00","42.18","United Kingdom","London Stock Exchange","GBP"
"STMN","STRAUMANN HOLDING AG","Health Care","Equity","2,941,867.36","0.01","2,941,867.36","25,214.00","116.68","Switzerland","SIX Swiss Exchange","CHF"
"2688","ENN ENERGY HOLDINGS LTD","Utilities","Equity","2,932,427.47","0.01","2,932,427.47","361,700.00","8.11","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"8697","JAPAN EXCHANGE GROUP INC","Financials","Equity","2,934,311.41","0.01","2,934,311.41","262,300.00","11.19","Japan","Tokyo Stock Exchange","JPY"
"4684","OBIC LTD","Information Technology","Equity","2,934,450.11","0.01","2,934,450.11","80,100.00","36.63","Japan","Tokyo Stock Exchange","JPY"
"QAN","QANTAS AIRWAYS LTD","Industrials","Equity","2,929,643.65","0.01","2,929,643.65","395,034.00","7.42","Australia","Asx - All Markets","AUD"
"RVTY","REVVITY INC","Health Care","Equity","2,926,380.45","0.01","2,926,380.45","32,635.00","89.67","United States","New York Stock Exchange Inc.","USD"
"ANTO","ANTOFAGASTA PLC","Materials","Equity","2,923,870.14","0.01","2,923,870.14","101,944.00","28.68","United Kingdom","London Stock Exchange","GBP"
"UHS","UNIVERSAL HEALTH SERVICES INC CLAS","Health Care","Equity","2,924,805.00","0.01","2,924,805.00","15,900.00","183.95","United States","New York Stock Exchange Inc.","USD"
"196170","ALTEOGEN INC","Health Care","Equity","2,909,891.66","0.01","2,909,891.66","10,035.00","289.97","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"2002","CHINA STEEL CORP","Materials","Equity","2,911,409.02","0.01","2,911,409.02","4,364,896.00","0.67","Taiwan","Taiwan Stock Exchange","TWD"
"VER","VERBUND AG","Utilities","Equity","2,904,605.11","0.01","2,904,605.11","39,501.00","73.53","Austria","Wiener Boerse Ag","EUR"
"MTN","MTN GROUP LTD","Communication","Equity","2,900,694.87","0.01","2,900,694.87","328,367.00","8.83","South Africa","Johannesburg Stock Exchange","ZAR"
"CNH","CNH INDUSTRIAL N.V. NV","Industrials","Equity","2,899,888.11","0.01","2,899,888.11","242,263.00","11.97","United States","New York Stock Exchange Inc.","USD"
"AKE","ARKEMA SA","Materials","Equity","2,897,809.69","0.01","2,897,809.69","39,754.00","72.89","France","Nyse Euronext - Euronext Paris","EUR"
"GFL","GFL ENVIRONMENTAL SUBORDINATE VOTI","Industrials","Equity","2,887,932.07","0.01","2,887,932.07","56,764.00","50.88","Canada","Toronto Stock Exchange","CAD"
"051910","LG CHEM LTD","Materials","Equity","2,886,628.29","0.01","2,886,628.29","13,777.00","209.53","Korea (South)","Korea Exchange (Stock Market)","KRW"
"ENELAM","ENEL AMERICAS SA","Utilities","Equity","2,877,143.29","0.01","2,877,143.29","28,702,328.00","0.10","Chile","Santiago Stock Exchange","CLP"
"8136","SANRIO LTD","Consumer Discretionary","Equity","2,877,626.97","0.01","2,877,626.97","54,300.00","52.99","Japan","Tokyo Stock Exchange","JPY"
"KGF","KINGFISHER PLC","Consumer Discretionary","Equity","2,869,182.53","0.01","2,869,182.53","765,328.00","3.75","United Kingdom","London Stock Exchange","GBP"
"SCHN","SCHINDLER HOLDING AG","Industrials","Equity","2,869,435.68","0.01","2,869,435.68","7,927.00","361.98","Switzerland","SIX Swiss Exchange","CHF"
"EQT","EQT","Financials","Equity","2,870,255.25","0.01","2,870,255.25","82,080.00","34.97","Sweden","Nasdaq Omx Nordic","SEK"
"PME","PRO MEDICUS LTD","Health Care","Equity","2,870,963.02","0.01","2,870,963.02","14,556.00","197.24","Australia","Asx - All Markets","AUD"
"FOX","FOX CORP CLASS B","Communication","Equity","2,863,099.20","0.01","2,863,099.20","53,040.00","53.98","United States","NASDAQ","USD"
"7202","ISUZU MOTORS LTD","Consumer Discretionary","Equity","2,858,968.04","0.01","2,858,968.04","213,400.00","13.40","Japan","Tokyo Stock Exchange","JPY"
"268","KINGDEE INT L SOFTWARE GROUP LTD","Information Technology","Equity","2,859,385.20","0.01","2,859,385.20","1,435,000.00","1.99","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"LKQ","LKQ CORP","Consumer Discretionary","Equity","2,859,583.79","0.01","2,859,583.79","93,481.00","30.59","United States","NASDAQ","USD"
"JHX","JAMES HARDIE INDUSTRIES CDI PLC","Materials","Equity","2,851,389.81","0.01","2,851,389.81","153,103.00","18.62","Australia","Asx - All Markets","AUD"
"SMIN","SMITHS GROUP PLC","Industrials","Equity","2,846,203.57","0.01","2,846,203.57","89,741.00","31.72","United Kingdom","London Stock Exchange","GBP"
"DSCT","ISRAEL DISCOUNT BANK LTD","Financials","Equity","2,847,393.44","0.01","2,847,393.44","304,241.00","9.36","Israel","Tel Aviv Stock Exchange","ILS"
"QIBK","QATAR ISLAMIC BANK","Financials","Equity","2,845,790.99","0.01","2,845,790.99","414,461.00","6.87","Qatar","Qatar Exchange","QAR"
"MONC","MONCLER","Consumer Discretionary","Equity","2,834,643.37","0.01","2,834,643.37","51,394.00","55.16","Italy","Borsa Italiana","EUR"
"BSANTANDER","BANCO SANTANDER CHILE","Financials","Equity","2,830,144.02","0.01","2,830,144.02","47,447,905.00","0.06","Chile","Santiago Stock Exchange","CLP"
"ALGN","ALIGN TECHNOLOGY INC","Health Care","Equity","2,832,109.11","0.01","2,832,109.11","20,133.00","140.67","United States","NASDAQ","USD"
"KNIN","KUEHNE UND NAGEL INTERNATIONAL AG","Industrials","Equity","2,827,881.32","0.01","2,827,881.32","13,630.00","207.47","Switzerland","SIX Swiss Exchange","CHF"
"BMRI","BANK MANDIRI (PERSERO)","Financials","Equity","2,820,035.00","0.01","2,820,035.00","9,372,300.00","0.30","Indonesia","Indonesia Stock Exchange","IDR"
"S32","SOUTH32 LTD","Materials","Equity","2,816,522.57","0.01","2,816,522.57","1,506,072.00","1.87","Australia","Asx - All Markets","AUD"
"2423","KE HOLDINGS INC","Real Estate","Equity","2,796,680.52","0.01","2,796,680.52","465,155.00","6.01","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"BEI","BEIERSDORF AG","Consumer Staples","Equity","2,794,240.17","0.01","2,794,240.17","23,875.00","117.04","Germany","Xetra","EUR"
"8113","UNICHARM CORP","Consumer Staples","Equity","2,790,046.91","0.01","2,790,046.91","409,700.00","6.81","Japan","Tokyo Stock Exchange","JPY"
"6669","WIWYNN CORPORATION CORP","Information Technology","Equity","2,780,773.20","0.01","2,780,773.20","28,000.00","99.31","Taiwan","Taiwan Stock Exchange","TWD"
"SHP","SHOPRITE HOLDINGS LTD","Consumer Staples","Equity","2,777,819.76","0.01","2,777,819.76","182,026.00","15.26","South Africa","Johannesburg Stock Exchange","ZAR"
"EXO","EXOR NV","Financials","Equity","2,754,379.60","0.01","2,754,379.60","27,475.00","100.25","Netherlands","Euronext Amsterdam","EUR"
"PEO","BANK PEKAO SA","Financials","Equity","2,749,516.25","0.01","2,749,516.25","46,927.00","58.59","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"AOT.R","AIRPORTS OF THAILAND NON-VOTING DR","Industrials","Equity","2,747,906.03","0.01","2,747,906.03","2,374,300.00","1.16","Thailand","Stock Exchange Of Thailand","THB"
"IOT","SAMSARA INC CLASS A","Information Technology","Equity","2,748,149.72","0.01","2,748,149.72","83,683.00","32.84","United States","New York Stock Exchange Inc.","USD"
"GRAB","GRAB HOLDINGS LTD CLASS A","Industrials","Equity","2,742,904.86","0.01","2,742,904.86","547,486.00","5.01","Singapore","NASDAQ","USD"
"MG","MAGNA INTERNATIONAL INC","Consumer Discretionary","Equity","2,732,879.06","0.01","2,732,879.06","61,762.00","44.25","Canada","Toronto Stock Exchange","CAD"
"MRU","METRO INC","Consumer Staples","Equity","2,719,997.19","0.01","2,719,997.19","37,021.00","73.47","Canada","Toronto Stock Exchange","CAD"
"BNZL","BUNZL","Industrials","Equity","2,714,674.41","0.01","2,714,674.41","85,377.00","31.80","United Kingdom","London Stock Exchange","GBP"
"MRO","MELROSE INDUSTRIES PLC","Industrials","Equity","2,710,986.24","0.01","2,710,986.24","343,949.00","7.88","United Kingdom","London Stock Exchange","GBP"
"UU.","UNITED UTILITIES GROUP PLC","Utilities","Equity","2,711,430.50","0.01","2,711,430.50","172,517.00","15.72","United Kingdom","London Stock Exchange","GBP"
"1CO","COVESTRO V AG","Materials","Equity","2,705,284.90","0.01","2,705,284.90","39,272.00","68.89","Germany","Xetra","EUR"
"BPE","BPER BANCA","Financials","Equity","2,703,700.01","0.01","2,703,700.01","254,925.00","10.61","Italy","Borsa Italiana","EUR"
"259960","KRAFTON INC","Communication","Equity","2,704,263.80","0.01","2,704,263.80","11,547.00","234.20","Korea (South)","Korea Exchange (Stock Market)","KRW"
"7272","YAMAHA MOTOR LTD","Consumer Discretionary","Equity","2,684,507.14","0.01","2,684,507.14","370,000.00","7.26","Japan","Tokyo Stock Exchange","JPY"
"2884","E.SUN FINANCIAL HOLDING LTD","Financials","Equity","2,681,025.13","0.01","2,681,025.13","2,423,607.00","1.11","Taiwan","Taiwan Stock Exchange","TWD"
"151","WANT WANT CHINA HOLDINGS LTD","Consumer Staples","Equity","2,669,934.35","0.01","2,669,934.35","3,597,000.00","0.74","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"LISP","CHOCOLADEFABRIKEN LINDT & SPRUENGL","Consumer Staples","Equity","2,661,963.99","0.01","2,661,963.99","180.00","14,788.69","Switzerland","SIX Swiss Exchange","CHF"
"BARN","BARRY CALLEBAUT AG","Consumer Staples","Equity","2,663,387.17","0.01","2,663,387.17","2,150.00","1,238.78","Switzerland","SIX Swiss Exchange","CHF"
"ALFA","ALFA LAVAL","Industrials","Equity","2,657,493.40","0.01","2,657,493.40","58,743.00","45.24","Sweden","Nasdaq Omx Nordic","SEK"
"316140","WOORI FINANCIAL GROUP INC","Financials","Equity","2,651,688.22","0.01","2,651,688.22","149,521.00","17.73","Korea (South)","Korea Exchange (Stock Market)","KRW"
"RCI.B","ROGERS COMMUNICATIONS NON-VOTING I","Communication","Equity","2,648,775.68","0.01","2,648,775.68","74,331.00","35.63","Canada","Toronto Stock Exchange","CAD"
"ARE","ALEXANDRIA REAL ESTATE EQUITIES RE","Real Estate","Equity","2,644,170.78","0.01","2,644,170.78","34,158.00","77.41","United States","New York Stock Exchange Inc.","USD"
"2383","ELITE MATERIAL LTD","Information Technology","Equity","2,640,174.54","0.01","2,640,174.54","65,223.00","40.48","Taiwan","Taiwan Stock Exchange","TWD"
